"char_id","char_name","uni_id","uni_name","question","personality","avg_rating","rank","rating_sd","number_ratings"
"HP3","Hermione Granger","HP","Harry Potter","optimistic/pessimistic","optimistic",63,584,25.3,300
"HP3","Hermione Granger","HP","Harry Potter","charming/trusting","trusting",62.6,416,30.3,338
"HP3","Hermione Granger","HP","Harry Potter","literary/mathematical","literary",62.4,779,32.9,343
"HP3","Hermione Granger","HP","Harry Potter","rough/smooth","smooth",62.4,586,27.6,309
"HP3","Hermione Granger","HP","Harry Potter","indie/pop","indie",62.4,858,28.6,47
"HP3","Hermione Granger","HP","Harry Potter","authoritarian/democratic","democratic",62.1,708,33.4,365
"HP3","Hermione Granger","HP","Harry Potter","🏋️‍♂️/🚴","🚴",62.1,1099,34.7,139
"HP3","Hermione Granger","HP","Harry Potter","philosophical/real","real",61.9,896,32,281
"HP3","Hermione Granger","HP","Harry Potter","anarchist/statist","statist",61.8,625,32.1,174
"HP3","Hermione Granger","HP","Harry Potter","gregarious/private","private",61.7,914,27.3,387
"HP3","Hermione Granger","HP","Harry Potter","Greek/Roman","Greek",61.6,228,34.1,52
"HP3","Hermione Granger","HP","Harry Potter","circular/linear","linear",61.5,458,32.2,45
"HP3","Hermione Granger","HP","Harry Potter","libertarian/socialist","socialist",61.4,156,34.8,335
"HP3","Hermione Granger","HP","Harry Potter","awkward/suspicious","suspicious",61.4,963,26.2,360
"HP3","Hermione Granger","HP","Harry Potter","blissful/haunted","blissful",61.4,323,26.8,82
"HP3","Hermione Granger","HP","Harry Potter","compersive/jealous","compersive",61.2,610,27.9,284
"HP3","Hermione Granger","HP","Harry Potter","cool/dorky","cool",61.1,805,33,141
"HP3","Hermione Granger","HP","Harry Potter","anxious/calm","anxious",60.9,863,27.9,373
"HP3","Hermione Granger","HP","Harry Potter","sheltered/street-smart","street-smart",60.9,984,31.1,368
"HP3","Hermione Granger","HP","Harry Potter","mysterious/unambiguous","unambiguous",60.8,703,29.9,394
"HP3","Hermione Granger","HP","Harry Potter","expressive/stoic","expressive",60.7,868,29.3,322
"HP3","Hermione Granger","HP","Harry Potter","adventurous/stick-in-the-mud","adventurous",60.6,903,28.1,341
"HP3","Hermione Granger","HP","Harry Potter","dry/moist","moist",60,557,31.1,54
"HP3","Hermione Granger","HP","Harry Potter","still/twitchy","still",59.9,434,28.1,81
"HP3","Hermione Granger","HP","Harry Potter","happy/sad","happy",59.6,459,22.2,348
"HP3","Hermione Granger","HP","Harry Potter","minimalist/pack rat","minimalist",59.5,709,31.6,120
"HP3","Hermione Granger","HP","Harry Potter","exuberant/subdued","exuberant",59.5,865,27.7,51
"HP3","Hermione Granger","HP","Harry Potter","hypochondriac/stoic","stoic",59.5,862,28.3,35
"HP3","Hermione Granger","HP","Harry Potter","🧐/😎","🧐",59.4,635,37.6,158
"HP3","Hermione Granger","HP","Harry Potter","centrist/radical","radical",59.4,728,30.6,37
"HP3","Hermione Granger","HP","Harry Potter","bashful/exhibitionist","exhibitionist",59.3,937,31.1,66
"HP3","Hermione Granger","HP","Harry Potter","extrovert/introvert","introvert",59.1,571,26.5,385
"HP3","Hermione Granger","HP","Harry Potter","👟/🥾","🥾",59.1,680,33.1,128
"HP3","Hermione Granger","HP","Harry Potter","ambitious/realistic","ambitious",58.9,954,35.4,80
"HP3","Hermione Granger","HP","Harry Potter","Coke/Pepsi","Coke",58.9,486,34.8,69
"HP3","Hermione Granger","HP","Harry Potter","boy/girl-next-door/celebrity","boy/girl-next-door",58.9,1024,34.6,41
"HP3","Hermione Granger","HP","Harry Potter","loud/quiet","loud",58.8,846,27.7,389
"HP3","Hermione Granger","HP","Harry Potter","traditional/unorthodox","traditional",58.8,633,32.6,108
"HP3","Hermione Granger","HP","Harry Potter","family-first/work-first","work-first",58.7,779,30.8,423
"HP3","Hermione Granger","HP","Harry Potter","awkward/charming","charming",58.6,1036,28.3,361
"HP3","Hermione Granger","HP","Harry Potter","businesslike/chivalrous","businesslike",58.4,756,35.6,71
"HP3","Hermione Granger","HP","Harry Potter","extravagant/thrifty","thrifty",58.1,783,33.2,86
"HP3","Hermione Granger","HP","Harry Potter","oppressed/privileged","oppressed",57.8,497,28.1,60
"HP3","Hermione Granger","HP","Harry Potter","regular/zany","zany",57.4,925,30.6,132
"HP3","Hermione Granger","HP","Harry Potter","'left-brained'/'right-brained'","'left-brained'",56.9,335,37.4,301
"HP3","Hermione Granger","HP","Harry Potter","deep/epic","epic",56.7,717,34.4,60
"HP3","Hermione Granger","HP","Harry Potter","💃/🧕","💃",56.6,1121,31.9,186
"HP3","Hermione Granger","HP","Harry Potter","blue-collar/ivory-tower","ivory-tower",56.3,759,31.2,331
"HP3","Hermione Granger","HP","Harry Potter","eastern/western","western",56.3,1273,33.4,189
"HP3","Hermione Granger","HP","Harry Potter","🥳/🥴","🥳",56.2,586,33.4,139
"HP3","Hermione Granger","HP","Harry Potter","poor/rich","rich",56.1,1033,23.7,304
"HP3","Hermione Granger","HP","Harry Potter","gatherer/hunter","gatherer",56.1,741,32.2,60
"HP3","Hermione Granger","HP","Harry Potter","generalist/specialist","specialist",56,1054,36,87
"HP3","Hermione Granger","HP","Harry Potter","cocky/timid","cocky",56,1329,26.1,41
"HP3","Hermione Granger","HP","Harry Potter","extreme/moderate","extreme",55.9,1126,29,351
"HP3","Hermione Granger","HP","Harry Potter","reclusive/social","reclusive",55.9,717,27.1,217
"HP3","Hermione Granger","HP","Harry Potter","empirical/theoretical","theoretical",55.8,394,36.3,355
"HP3","Hermione Granger","HP","Harry Potter","open-book/secretive","secretive",55.8,1156,29.6,63
"HP3","Hermione Granger","HP","Harry Potter","communal/individualist","individualist",55.6,1058,34.2,124
"HP3","Hermione Granger","HP","Harry Potter","never cries/often crying","never cries",55.4,1005,29,39
"HP3","Hermione Granger","HP","Harry Potter","distant/touchy-feely","touchy-feely",55.3,726,27.7,46
"HP3","Hermione Granger","HP","Harry Potter","innocent/jaded","innocent",55.2,497,29.9,43
"HP3","Hermione Granger","HP","Harry Potter","impatient/patient","patient",55.1,604,30.3,173
"HP3","Hermione Granger","HP","Harry Potter","hedonist/monastic","monastic",55.1,590,30.9,100
"HP3","Hermione Granger","HP","Harry Potter","rural/urban","urban",55,1301,29.6,195
"HP3","Hermione Granger","HP","Harry Potter","arrogant/humble","humble",54.9,768,28.8,369
"HP3","Hermione Granger","HP","Harry Potter","predictable/quirky","predictable",54.9,746,29.7,39
"HP3","Hermione Granger","HP","Harry Potter","avant-garde/classical","classical",54.8,990,31.2,103
"HP3","Hermione Granger","HP","Harry Potter","funny/humorless","humorless",54.6,651,24.1,378
"HP3","Hermione Granger","HP","Harry Potter","machiavellian/transparent","machiavellian",54.6,830,34.2,38
"HP3","Hermione Granger","HP","Harry Potter","child free/pronatalist","pronatalist",54.5,512,31.2,272
"HP3","Hermione Granger","HP","Harry Potter","🤐/😜","😜",54.4,834,33.4,112
"HP3","Hermione Granger","HP","Harry Potter","asexual/sexual","sexual",54,1284,30.9,67
"HP3","Hermione Granger","HP","Harry Potter","oxymoron/tautology","oxymoron",54,1057,34.2,22
"HP3","Hermione Granger","HP","Harry Potter","city-slicker/country-bumpkin","city-slicker",53.9,1297,27,137
"HP3","Hermione Granger","HP","Harry Potter","quarrelsome/warm","warm",53.8,826,28.4,403
"HP3","Hermione Granger","HP","Harry Potter","sensitive/thick-skinned","thick-skinned",53.6,961,28.7,307
"HP3","Hermione Granger","HP","Harry Potter","biased/impartial","impartial",53.5,288,30.5,358
"HP3","Hermione Granger","HP","Harry Potter","cosmopolitan/provincial","cosmopolitan",53.4,961,32.8,322
"HP3","Hermione Granger","HP","Harry Potter","cheery/sorrowful","cheery",53.3,698,23.4,320
"HP3","Hermione Granger","HP","Harry Potter","tame/wild","wild",53.2,1139,27.1,408
"HP3","Hermione Granger","HP","Harry Potter","freak/normie","normie",53.2,799,25.1,91
"HP3","Hermione Granger","HP","Harry Potter","insider/outsider","outsider",53.1,975,33,288
"HP3","Hermione Granger","HP","Harry Potter","🐴/🦄","🦄",53,751,37.1,122
"HP3","Hermione Granger","HP","Harry Potter","chortling/giggling","giggling",53,566,28.5,47
"HP3","Hermione Granger","HP","Harry Potter","obedient/rebellious","obedient",52.9,684,28.9,316
"HP3","Hermione Granger","HP","Harry Potter","blacksmith/tailor","tailor",52.9,1188,35.2,44
"HP3","Hermione Granger","HP","Harry Potter","angry/good-humored","good-humored",52.8,1067,25.1,331
"HP3","Hermione Granger","HP","Harry Potter","short/tall","short",52.5,761,21.1,439
"HP3","Hermione Granger","HP","Harry Potter","playful/shy","shy",52.4,493,23.4,352
"HP3","Hermione Granger","HP","Harry Potter","summer/winter","summer",52.4,956,33.7,31
"HP3","Hermione Granger","HP","Harry Potter","historical/modern","historical",52.3,810,32.8,249
"HP3","Hermione Granger","HP","Harry Potter","chatty/reserved","reserved",52.2,958,29,349
"HP3","Hermione Granger","HP","Harry Potter","efficient/overprepared","overprepared",52.1,377,39.3,65
"HP3","Hermione Granger","HP","Harry Potter","suspicious/trusting","trusting",51.9,833,31,383
"HP3","Hermione Granger","HP","Harry Potter","conventional/creative","creative",51.6,1043,33.6,375
"HP3","Hermione Granger","HP","Harry Potter","bold/serious","bold",51.5,1073,32.9,370
"HP3","Hermione Granger","HP","Harry Potter","🐐/🦒","🐐",51.4,1398,33.7,173
"HP3","Hermione Granger","HP","Harry Potter","builder/explorer","builder",51.3,915,33.5,387
"HP3","Hermione Granger","HP","Harry Potter","accepting/judgemental","judgemental",51.2,1014,30.8,272
"HP3","Hermione Granger","HP","Harry Potter","basic/hipster","hipster",51,727,27.8,356
"HP3","Hermione Granger","HP","Harry Potter","macho/metrosexual","macho",51,717,32.5,49
"HP3","Hermione Granger","HP","Harry Potter","f***-the-police/tattle-tale","f***-the-police",51,1261,33.9,61
"HP3","Hermione Granger","HP","Harry Potter","normal/weird","weird",50.1,1242,27.8,346
"HP3","Hermione Granger","HP","Harry Potter","repetitive/varied","varied",50.1,747,32.7,156
"HP3","Hermione Granger","HP","Harry Potter","orange/purple","purple",50.8,997,32.9,333
"HP3","Hermione Granger","HP","Harry Potter","low self esteem/narcissistic","low self esteem",50.3,793,25,74
"HP2","Harry Potter","HP","Harry Potter","loyal/traitorous","loyal",93.4,87,10.5,341
"HP2","Harry Potter","HP","Harry Potter","persistent/quitter","persistent",91,262,15.7,145
"HP2","Harry Potter","HP","Harry Potter","English/German","English",90.5,20,20,61
"HP2","Harry Potter","HP","Harry Potter","antagonist/protagonist","protagonist",90.5,49,15.7,35
"HP2","Harry Potter","HP","Harry Potter","main character/side character","main character",90.1,187,20.5,35
"HP2","Harry Potter","HP","Harry Potter","heroic/villainous","heroic",89.4,139,13.6,323
"HP2","Harry Potter","HP","Harry Potter","important/irrelevant","important",88.9,200,18.2,221
"HP2","Harry Potter","HP","Harry Potter","adventurous/stick-in-the-mud","adventurous",88.8,133,17.3,368
"HP2","Harry Potter","HP","Harry Potter","chosen one/everyman","chosen one",88.8,9,17.3,46
"HP2","Harry Potter","HP","Harry Potter","brave/careful","brave",88.7,28,14.2,370
"HP2","Harry Potter","HP","Harry Potter","devoted/unfaithful","devoted",88.6,254,12.1,44
"HP2","Harry Potter","HP","Harry Potter","👨‍🚀/🧙","🧙",88.5,32,20.1,197
"HP2","Harry Potter","HP","Harry Potter","egalitarian/racist","egalitarian",85.5,379,17.4,135
"HP2","Harry Potter","HP","Harry Potter","involved/remote","involved",84.7,70,20.6,328
"HP2","Harry Potter","HP","Harry Potter","apathetic/curious","curious",84.5,96,19.7,345
"HP2","Harry Potter","HP","Harry Potter","soulful/soulless","soulful",84.5,301,19.1,109
"HP2","Harry Potter","HP","Harry Potter","go-getter/slugabed","go-getter",84.4,283,18.5,115
"HP2","Harry Potter","HP","Harry Potter","open to new experinces/uncreative","open to new experinces",84.3,257,19.5,399
"HP2","Harry Potter","HP","Harry Potter","love-focused/money-focused","love-focused",84.3,312,17.1,50
"HP2","Harry Potter","HP","Harry Potter","cruel/kind","kind",83.9,377,15.3,393
"HP2","Harry Potter","HP","Harry Potter","obedient/rebellious","rebellious",83.6,329,17.5,352
"HP2","Harry Potter","HP","Harry Potter","motivated/unmotivated","motivated",83.1,745,18.4,40
"HP2","Harry Potter","HP","Harry Potter","active/slothful","active",83,441,18.4,342
"HP2","Harry Potter","HP","Harry Potter","driven/unambitious","driven",82.2,656,21.2,324
"HP2","Harry Potter","HP","Harry Potter","🌟/💩","🌟",82.1,394,23.7,136
"HP2","Harry Potter","HP","Harry Potter","builder/explorer","explorer",81.1,113,21.5,428
"HP2","Harry Potter","HP","Harry Potter","scheduled/spontaneous","spontaneous",80.4,238,20.6,386
"HP2","Harry Potter","HP","Harry Potter","trash/treasure","treasure",80.4,564,23.4,144
"HP2","Harry Potter","HP","Harry Potter","cautious/impulsive","impulsive",80.3,265,21.4,363
"HP2","Harry Potter","HP","Harry Potter","bad boy/white knight","white knight",80.1,253,21.6,30
"HP2","Harry Potter","HP","Harry Potter","animalistic/human","human",80,387,20.1,329
"HP2","Harry Potter","HP","Harry Potter","captain/first-mate","captain",80,327,27.9,411
"HP2","Harry Potter","HP","Harry Potter","charismatic/uninspiring","charismatic",79.4,500,20.8,346
"HP2","Harry Potter","HP","Harry Potter","extraordinary/mundane","extraordinary",79,390,23.3,345
"HP2","Harry Potter","HP","Harry Potter","family-first/work-first","family-first",79,274,25.1,408
"HP2","Harry Potter","HP","Harry Potter","genocidal/not genocidal","not genocidal",78.7,499,28,32
"HP2","Harry Potter","HP","Harry Potter","generous/stingy","generous",78.6,279,20.1,81
"HP2","Harry Potter","HP","Harry Potter","instinctual/reasoned","instinctual",78.5,218,21.9,334
"HP2","Harry Potter","HP","Harry Potter","resigned/resistant","resistant",78.4,236,24.7,342
"HP2","Harry Potter","HP","Harry Potter","🧗/🛌","🧗",78.2,390,26.6,190
"HP2","Harry Potter","HP","Harry Potter","helpless/resourceful","resourceful",78.1,750,25.3,97
"HP2","Harry Potter","HP","Harry Potter","patriotic/unpatriotic","patriotic",77.6,298,23,142
"HP2","Harry Potter","HP","Harry Potter","old/young","young",77.5,517,20.8,359
"HP2","Harry Potter","HP","Harry Potter","morning lark/night owl","night owl",77.5,347,20.8,319
"HP2","Harry Potter","HP","Harry Potter","doer/thinker","doer",76.6,304,25.6,74
"HP2","Harry Potter","HP","Harry Potter","emotional/unemotional","emotional",76.6,534,19.6,42
"HP2","Harry Potter","HP","Harry Potter","hard-work/natural-talent","natural-talent",76.4,53,22.2,74
"HP2","Harry Potter","HP","Harry Potter","conservative/liberal","liberal",76.2,332,25.8,121
"HP2","Harry Potter","HP","Harry Potter","relaxed/tense","tense",76.1,648,20.2,378
"HP2","Harry Potter","HP","Harry Potter","androgynous/gendered","gendered",76,869,26.1,150
"HP2","Harry Potter","HP","Harry Potter","cunning/honorable","honorable",75.7,334,24.2,416
"HP2","Harry Potter","HP","Harry Potter","one-faced/two-faced","one-faced",75.7,507,27.3,77
"HP2","Harry Potter","HP","Harry Potter","overachiever/underachiever","overachiever",75.7,735,26.7,78
"HP2","Harry Potter","HP","Harry Potter","bored/interested","interested",75.5,422,24.2,56
"HP2","Harry Potter","HP","Harry Potter","empath/psychopath","empath",75.3,501,25.4,70
"HP2","Harry Potter","HP","Harry Potter","cat person/dog person","dog person",75.2,231,28.8,29
"HP2","Harry Potter","HP","Harry Potter","businesslike/chivalrous","chivalrous",75,179,24.4,72
"HP2","Harry Potter","HP","Harry Potter","legit/scrub","legit",74.8,625,25.3,203
"HP2","Harry Potter","HP","Harry Potter","salacious/wholesome","wholesome",74.6,382,24.7,132
"HP2","Harry Potter","HP","Harry Potter","🤣/😊","😊",74.6,338,25.2,152
"HP2","Harry Potter","HP","Harry Potter","cringeworthy/inspiring","inspiring",74.5,348,27.2,122
"HP2","Harry Potter","HP","Harry Potter","plastic/wooden","wooden",74.5,349,20.9,71
"HP2","Harry Potter","HP","Harry Potter","astonishing/methodical","astonishing",74.4,104,21.3,402
"HP2","Harry Potter","HP","Harry Potter","🏌/🤺","🤺",74.2,603,26.3,149
"HP2","Harry Potter","HP","Harry Potter","cold/warm","warm",74.1,447,19.9,339
"HP2","Harry Potter","HP","Harry Potter","disreputable/prestigious","prestigious",74.1,411,23.6,335
"HP2","Harry Potter","HP","Harry Potter","bold/shy","bold",74,1062,25,355
"HP2","Harry Potter","HP","Harry Potter","entitled/grateful","grateful",73.9,277,25.1,59
"HP2","Harry Potter","HP","Harry Potter","🏋️‍♂️/🚴","🚴",73.8,552,29.3,102
"HP2","Harry Potter","HP","Harry Potter","trendy/vintage","vintage",73.6,607,25.3,55
"HP2","Harry Potter","HP","Harry Potter","mighty/puny","mighty",73.5,630,22.2,380
"HP2","Harry Potter","HP","Harry Potter","bold/serious","bold",73.5,363,24.1,387
"HP2","Harry Potter","HP","Harry Potter","fearmongering/reassuring","reassuring",73.5,350,28,41
"HP2","Harry Potter","HP","Harry Potter","traditional/unorthodox","unorthodox",73.4,465,27.2,90
"HP2","Harry Potter","HP","Harry Potter","clean/perverted","clean",73.4,639,23.1,77
"HP2","Harry Potter","HP","Harry Potter","nurturing/poisonous","nurturing",73.3,556,20.9,144
"HP2","Harry Potter","HP","Harry Potter","mischievous/well behaved","mischievous",73.2,604,23,391
"HP2","Harry Potter","HP","Harry Potter","blissful/haunted","haunted",73.1,588,24.1,82
"HP2","Harry Potter","HP","Harry Potter","altruistic/selfish","altruistic",73,451,26.7,383
"HP2","Harry Potter","HP","Harry Potter","demanding/unchallenging","demanding",72.8,844,25.4,80
"HP2","Harry Potter","HP","Harry Potter","confidential/gossiping","confidential",72.6,704,25.9,431
"HP2","Harry Potter","HP","Harry Potter","creepy/disarming","disarming",72.6,600,22.1,189
"HP2","Harry Potter","HP","Harry Potter","lewd/tasteful","tasteful",72.5,454,22,346
"HP2","Harry Potter","HP","Harry Potter","lenient/strict","lenient",72.3,295,21,343
"HP2","Harry Potter","HP","Harry Potter","barbaric/civilized","civilized",72.3,732,22.9,362
